Date,PriceEUR,Temperature,WindSpeed,Hour,Month,Weekday
2023-05-01 19:00:00,72.370003,9.1,3.861111111111111,19,5,0
2023-05-01 20:00:00,64.419998,8.6,3.944444444444444,20,5,0
2023-05-01 21:00:00,57.25,9.1,4.055555555555555,21,5,0
2023-05-01 22:00:00,69.620003,9.4,4.5,22,5,0
2023-05-01 23:00:00,65.18,8.9,4.472222222222222,23,5,0
2023-05-02 00:00:00,61.48,9.4,4.833333333333333,0,5,1
2023-05-02 01:00:00,58.130001,8.4,4.194444444444445,1,5,1
2023-05-02 02:00:00,58.349998,8.4,5.083333333333333,2,5,1
2023-05-02 03:00:00,65.629997,8.0,6.75,3,5,1
2023-05-02 04:00:00,100.220001,6.5,5.805555555555555,4,5,1
2023-05-02 05:00:00,123.339996,7.8,4.916666666666666,5,5,1
2023-05-02 06:00:00,130.970001,7.9,5.583333333333334,6,5,1
2023-05-02 07:00:00,119.419998,8.2,5.527777777777778,7,5,1
2023-05-02 08:00:00,112.0,8.9,5.249999999999999,8,5,1
2023-05-02 09:00:00,105.82,9.8,5.166666666666667,9,5,1
2023-05-02 10:00:00,96.129997,10.4,5.583333333333334,10,5,1
2023-05-02 11:00:00,91.989998,10.6,6.25,11,5,1
2023-05-02 12:00:00,86.18,10.9,5.972222222222222,12,5,1
2023-05-02 13:00:00,80.360001,10.9,5.583333333333334,13,5,1
2023-05-02 14:00:00,84.830002,10.6,5.833333333333333,14,5,1
2023-05-02 15:00:00,92.169998,10.1,5.944444444444444,15,5,1
2023-05-02 16:00:00,106.709999,9.6,5.666666666666666,16,5,1
2023-05-02 17:00:00,126.879997,8.9,4.138888888888889,17,5,1
2023-05-02 18:00:00,139.429993,7.6,2.4166666666666665,18,5,1
2023-05-02 19:00:00,130.479996,4.7,2.7777777777777777,19,5,1
2023-05-02 20:00:00,100.029999,6.7,1.777777777777778,20,5,1
2023-05-02 21:00:00,80.599998,5.4,1.7222222222222223,21,5,1
2023-05-02 22:00:00,10.61,4.2,2.2777777777777777,22,5,1
2023-05-02 23:00:00,7.48,5.8,4.472222222222222,23,5,1
2023-05-03 00:00:00,9.99,5.4,3.638888888888889,0,5,2
2023-05-03 01:00:00,17.35,4.9,3.5833333333333335,1,5,2
2023-05-03 02:00:00,29.93,4.8,3.638888888888889,2,5,2
2023-05-03 03:00:00,91.089996,4.6,3.5277777777777777,3,5,2
2023-05-03 04:00:00,122.510002,4.8,3.555555555555556,4,5,2
2023-05-03 05:00:00,130.100006,6.1,4.111111111111112,5,5,2
2023-05-03 06:00:00,125.099998,7.1,5.0,6,5,2
2023-05-03 07:00:00,107.459999,8.2,4.777777777777778,7,5,2
2023-05-03 08:00:00,88.970001,9.1,4.472222222222222,8,5,2
2023-05-03 09:00:00,82.139999,10.1,4.527777777777778,9,5,2
2023-05-03 10:00:00,75.959999,10.9,4.5,10,5,2
2023-05-03 11:00:00,77.849998,11.5,4.333333333333333,11,5,2
2023-05-03 12:00:00,72.480003,11.8,3.611111111111111,12,5,2
2023-05-03 13:00:00,71.730003,12.0,3.5,13,5,2
2023-05-03 14:00:00,81.849998,11.9,3.611111111111111,14,5,2
2023-05-03 15:00:00,95.239998,11.6,3.8055555555555554,15,5,2
2023-05-03 16:00:00,121.120003,11.1,3.8055555555555554,16,5,2
2023-05-03 17:00:00,136.720001,10.4,3.2777777777777777,17,5,2
2023-05-03 18:00:00,167.460007,8.8,2.1944444444444446,18,5,2
2023-05-03 19:00:00,91.099998,6.3,1.8888888888888888,19,5,2
2023-05-03 20:00:00,104.980003,4.8,2.1666666666666665,20,5,2
2023-05-03 21:00:00,88.209999,3.5,2.694444444444444,21,5,2
2023-05-03 22:00:00,97.730003,4.2,1.8333333333333333,22,5,2
2023-05-03 23:00:00,92.959999,5.1,1.1666666666666667,23,5,2
2023-05-04 00:00:00,91.900002,4.1,1.4166666666666665,0,5,3
2023-05-04 01:00:00,92.970001,3.9,1.1111111111111112,1,5,3
2023-05-04 02:00:00,93.599998,3.3,1.0,2,5,3
2023-05-04 03:00:00,104.370003,0.3,1.6944444444444442,3,5,3
2023-05-04 04:00:00,122.0,0.9,1.2777777777777777,4,5,3
2023-05-04 05:00:00,129.759995,3.5,1.6388888888888888,5,5,3
2023-05-04 06:00:00,119.900002,6.3,0.9722222222222222,6,5,3
2023-05-04 07:00:00,104.419998,8.5,0.9166666666666666,7,5,3
2023-05-04 08:00:00,90.0,9.9,0.8055555555555555,8,5,3
2023-05-04 09:00:00,79.599998,10.9,0.6944444444444444,9,5,3
2023-05-04 10:00:00,71.790001,11.7,0.5,10,5,3
2023-05-04 11:00:00,62.139999,12.4,0.22222222222222224,11,5,3
2023-05-04 12:00:00,58.57,12.4,0.9166666666666666,12,5,3
2023-05-04 13:00:00,66.889999,12.9,0.41666666666666663,13,5,3
2023-05-04 14:00:00,79.019997,12.8,1.972222222222222,14,5,3
2023-05-04 15:00:00,98.989998,11.4,4.722222222222222,15,5,3
2023-05-04 16:00:00,111.690002,10.6,5.861111111111112,16,5,3
2023-05-04 17:00:00,118.169998,9.4,5.444444444444445,17,5,3
2023-05-04 18:00:00,116.989998,7.8,5.027777777777778,18,5,3
2023-05-04 19:00:00,110.699997,6.0,5.305555555555556,19,5,3
2023-05-04 20:00:00,101.889999,4.8,6.305555555555555,20,5,3
2023-05-04 21:00:00,89.559998,4.4,6.416666666666667,21,5,3
2023-05-04 22:00:00,81.889999,4.3,6.305555555555555,22,5,3
2023-05-04 23:00:00,77.050003,4.3,6.305555555555555,23,5,3
2023-05-05 00:00:00,76.050003,4.3,6.499999999999999,0,5,4
2023-05-05 01:00:00,76.970001,4.3,6.694444444444445,1,5,4
2023-05-05 02:00:00,76.32,4.1,7.111111111111112,2,5,4
2023-05-05 03:00:00,85.419998,3.8,7.0,3,5,4
2023-05-05 04:00:00,94.019997,3.8,7.194444444444444,4,5,4
2023-05-05 05:00:00,101.940002,4.4,7.5,5,5,4
2023-05-05 06:00:00,96.010002,5.6,7.611111111111111,6,5,4
2023-05-05 07:00:00,90.650002,6.3,8.527777777777777,7,5,4
2023-05-05 08:00:00,87.949997,6.8,9.222222222222223,8,5,4
2023-05-05 09:00:00,82.059998,7.3,9.388888888888888,9,5,4
2023-05-05 10:00:00,77.580002,7.5,9.555555555555555,10,5,4
2023-05-05 11:00:00,76.739998,7.7,9.75,11,5,4
2023-05-05 12:00:00,77.010002,7.3,9.166666666666666,12,5,4
2023-05-05 13:00:00,79.129997,6.7,9.416666666666666,13,5,4
2023-05-05 14:00:00,84.400002,6.4,9.222222222222223,14,5,4
2023-05-05 15:00:00,80.989998,5.9,9.222222222222223,15,5,4
2023-05-05 16:00:00,81.0,5.3,9.305555555555555,16,5,4
2023-05-05 17:00:00,80.93,4.8,8.833333333333334,17,5,4
2023-05-05 18:00:00,80.169998,4.4,8.527777777777777,18,5,4
2023-05-05 19:00:00,83.739998,4.0,8.416666666666666,19,5,4
2023-05-05 20:00:00,78.120003,3.3,8.222222222222223,20,5,4
2023-05-05 21:00:00,72.650002,3.0,8.0,21,5,4
2023-05-05 22:00:00,67.989998,3.2,8.0,22,5,4
2023-05-05 23:00:00,63.889999,2.8,7.694444444444444,23,5,4
2023-05-06 00:00:00,62.91,3.0,7.694444444444444,0,5,5
2023-05-06 01:00:00,64.839996,3.0,7.611111111111111,1,5,5
2023-05-06 02:00:00,65.610001,3.2,7.5,2,5,5
2023-05-06 03:00:00,69.349998,3.5,7.388888888888889,3,5,5
2023-05-06 04:00:00,74.089996,3.9,7.5,4,5,5
2023-05-06 05:00:00,77.190002,4.8,7.388888888888889,5,5,5
2023-05-06 06:00:00,84.599998,6.0,6.916666666666666,6,5,5
2023-05-06 07:00:00,79.339996,7.2,7.694444444444444,7,5,5
2023-05-06 08:00:00,77.790001,8.1,8.305555555555555,8,5,5
2023-05-06 09:00:00,72.629997,8.9,8.61111111111111,9,5,5
2023-05-06 10:00:00,70.309998,9.6,8.944444444444445,10,5,5
2023-05-06 11:00:00,55.759998,9.8,8.972222222222221,11,5,5
2023-05-06 12:00:00,50.0,9.7,8.833333333333334,12,5,5
2023-05-06 13:00:00,63.16,9.4,8.61111111111111,13,5,5
2023-05-06 14:00:00,72.849998,9.0,8.222222222222223,14,5,5
2023-05-06 15:00:00,77.959999,8.3,7.694444444444444,15,5,5
2023-05-06 16:00:00,81.589996,7.3,7.111111111111112,16,5,5
2023-05-06 17:00:00,85.07,6.2,6.611111111111111,17,5,5
2023-05-06 18:00:00,82.75,5.2,6.194444444444445,18,5,5
2023-05-06 19:00:00,78.470001,3.9,5.611111111111111,19,5,5
2023-05-06 20:00:00,78.379997,3.3,5.305555555555556,20,5,5
2023-05-06 21:00:00,73.150002,3.0,5.027777777777778,21,5,5
2023-05-06 22:00:00,61.349998,3.0,4.805555555555555,22,5,5
2023-05-06 23:00:00,61.779999,2.9,4.833333333333333,23,5,5
2023-05-07 00:00:00,61.669998,2.5,4.833333333333333,0,5,6
2023-05-07 01:00:00,62.049999,3.4,4.916666666666666,1,5,6
2023-05-07 02:00:00,63.68,3.8,4.888888888888889,2,5,6
2023-05-07 03:00:00,64.519997,3.2,4.694444444444444,3,5,6
2023-05-07 04:00:00,66.010002,3.3,4.722222222222222,4,5,6
2023-05-07 05:00:00,78.410004,4.5,4.305555555555555,5,5,6
2023-05-07 06:00:00,75.870003,6.4,4.222222222222222,6,5,6
2023-05-07 07:00:00,67.599998,8.7,4.5,7,5,6
2023-05-07 08:00:00,37.380001,10.6,4.75,8,5,6
2023-05-07 09:00:00,11.37,12.2,4.833333333333333,9,5,6
2023-05-07 10:00:00,6.87,13.4,5.0,10,5,6
2023-05-07 11:00:00,4.52,13.9,4.972222222222221,11,5,6
2023-05-07 12:00:00,2.23,14.2,4.888888888888889,12,5,6
2023-05-07 13:00:00,18.07,14.1,5.249999999999999,13,5,6
2023-05-07 14:00:00,56.619999,13.8,5.555555555555555,14,5,6
2023-05-07 15:00:00,68.889999,13.1,5.583333333333334,15,5,6
2023-05-07 16:00:00,72.160004,12.4,5.555555555555555,16,5,6
2023-05-07 17:00:00,72.279999,11.3,4.666666666666667,17,5,6
2023-05-07 18:00:00,67.900002,9.4,4.305555555555555,18,5,6
2023-05-07 19:00:00,66.010002,7.2,4.444444444444445,19,5,6
2023-05-07 20:00:00,66.75,6.1,4.361111111111111,20,5,6
2023-05-07 21:00:00,61.650002,5.5,4.388888888888889,21,5,6
2023-05-07 22:00:00,56.259998,5.3,4.527777777777778,22,5,6
2023-05-07 23:00:00,55.110001,5.2,4.666666666666667,23,5,6
2023-05-08 00:00:00,56.68,4.9,4.722222222222222,0,5,0
2023-05-08 01:00:00,59.450001,4.7,4.472222222222222,1,5,0
2023-05-08 02:00:00,62.889999,4.4,4.277777777777778,2,5,0
2023-05-08 03:00:00,67.949997,4.0,3.861111111111111,3,5,0
2023-05-08 04:00:00,101.620003,4.2,3.944444444444444,4,5,0
2023-05-08 05:00:00,116.580002,5.8,4.166666666666667,5,5,0
2023-05-08 06:00:00,108.309998,8.3,3.0555555555555554,6,5,0
2023-05-08 07:00:00,97.610001,11.3,2.4166666666666665,7,5,0
2023-05-08 08:00:00,89.629997,13.2,2.7777777777777777,8,5,0
2023-05-08 09:00:00,79.68,14.1,3.611111111111111,9,5,0
2023-05-08 10:00:00,75.059998,14.8,4.111111111111112,10,5,0
2023-05-08 11:00:00,69.480003,15.2,4.611111111111112,11,5,0
2023-05-08 12:00:00,62.900002,15.8,5.027777777777778,12,5,0
2023-05-08 13:00:00,60.209999,15.4,5.388888888888888,13,5,0
2023-05-08 14:00:00,60.290001,15.1,5.583333333333334,14,5,0
2023-05-08 15:00:00,61.990002,14.6,5.472222222222222,15,5,0
2023-05-08 16:00:00,64.839996,13.9,5.166666666666667,16,5,0
2023-05-08 17:00:00,62.810001,13.1,4.694444444444444,17,5,0
2023-05-08 18:00:00,57.18,11.8,4.805555555555555,18,5,0
2023-05-08 19:00:00,52.049999,10.1,4.75,19,5,0
2023-05-08 20:00:00,40.299999,9.1,4.805555555555555,20,5,0
2023-05-08 21:00:00,29.33,8.4,4.666666666666667,21,5,0
2023-05-08 22:00:00,19.23,8.1,4.888888888888889,22,5,0
2023-05-08 23:00:00,18.969999,7.9,4.888888888888889,23,5,0
2023-05-09 00:00:00,13.46,8.1,4.888888888888889,0,5,1
2023-05-09 01:00:00,11.57,7.8,4.222222222222222,1,5,1
2023-05-09 02:00:00,9.31,7.7,4.111111111111112,2,5,1
2023-05-09 03:00:00,24.969999,7.4,4.5,3,5,1
2023-05-09 04:00:00,29.82,7.7,5.0,4,5,1
2023-05-09 05:00:00,51.349998,9.2,5.638888888888889,5,5,1
2023-05-09 06:00:00,57.779999,10.7,5.611111111111111,6,5,1
2023-05-09 07:00:00,47.110001,11.7,7.055555555555555,7,5,1
2023-05-09 08:00:00,33.41,12.5,7.694444444444444,8,5,1
2023-05-09 09:00:00,28.889999,13.2,7.694444444444444,9,5,1
2023-05-09 10:00:00,25.059999,13.8,7.861111111111111,10,5,1
2023-05-09 11:00:00,15.17,14.1,8.194444444444445,11,5,1
2023-05-09 12:00:00,9.99,15.1,8.63888888888889,12,5,1
2023-05-09 13:00:00,6.95,15.2,8.555555555555555,13,5,1
2023-05-09 14:00:00,6.33,15.4,8.527777777777777,14,5,1
2023-05-09 15:00:00,12.74,15.4,8.472222222222221,15,5,1
2023-05-09 16:00:00,22.059999,15.1,7.694444444444444,16,5,1
2023-05-09 17:00:00,20.940001,14.2,7.277777777777778,17,5,1
2023-05-09 18:00:00,10.32,12.9,6.833333333333334,18,5,1
2023-05-09 19:00:00,5.79,11.8,6.666666666666666,19,5,1
2023-05-09 20:00:00,1.6,11.3,6.527777777777778,20,5,1
2023-05-09 21:00:00,0.01,11.0,6.222222222222221,21,5,1
2023-05-09 22:00:00,0.23,10.8,6.305555555555555,22,5,1
2023-05-09 23:00:00,0.01,10.5,6.222222222222221,23,5,1
2023-05-10 00:00:00,0.0,10.5,6.222222222222221,0,5,2
2023-05-10 01:00:00,0.0,10.1,6.444444444444444,1,5,2
2023-05-10 02:00:00,0.0,9.8,6.527777777777778,2,5,2
2023-05-10 03:00:00,0.07,9.4,6.611111111111111,3,5,2
2023-05-10 04:00:00,3.34,9.4,6.694444444444445,4,5,2
2023-05-10 05:00:00,29.389999,10.2,6.833333333333334,5,5,2
2023-05-10 06:00:00,35.549999,11.4,6.499999999999999,6,5,2
2023-05-10 07:00:00,30.25,12.4,7.027777777777778,7,5,2
2023-05-10 08:00:00,22.049999,13.4,7.111111111111112,8,5,2
2023-05-10 09:00:00,3.99,14.3,7.388888888888889,9,5,2
2023-05-10 10:00:00,3.1,15.1,7.277777777777778,10,5,2
2023-05-10 11:00:00,2.41,16.0,7.416666666666666,11,5,2
2023-05-10 12:00:00,1.56,17.4,7.749999999999999,12,5,2
2023-05-10 13:00:00,1.52,17.6,8.027777777777777,13,5,2
2023-05-10 14:00:00,1.73,17.9,8.194444444444445,14,5,2
2023-05-10 15:00:00,3.72,17.9,8.0,15,5,2
2023-05-10 16:00:00,9.91,17.4,6.861111111111111,16,5,2
2023-05-10 17:00:00,14.25,16.2,6.083333333333333,17,5,2
2023-05-10 18:00:00,12.01,14.6,6.0,18,5,2
2023-05-10 19:00:00,9.62,13.3,6.083333333333333,19,5,2
2023-05-10 20:00:00,3.4,12.9,6.222222222222221,20,5,2
2023-05-10 21:00:00,1.98,12.9,6.277777777777778,21,5,2
2023-05-10 22:00:00,2.17,12.5,6.194444444444445,22,5,2
2023-05-10 23:00:00,2.24,12.1,5.666666666666666,23,5,2
2023-05-11 00:00:00,3.13,12.3,5.249999999999999,0,5,3
2023-05-11 01:00:00,3.35,11.1,5.111111111111111,1,5,3
2023-05-11 02:00:00,4.12,10.4,5.027777777777778,2,5,3
2023-05-11 03:00:00,6.31,10.1,4.916666666666666,3,5,3
2023-05-11 04:00:00,118.199997,10.2,5.194444444444444,4,5,3
2023-05-11 05:00:00,143.039993,11.3,5.444444444444445,5,5,3
2023-05-11 06:00:00,157.979996,12.9,4.916666666666666,6,5,3
2023-05-11 07:00:00,113.370003,14.4,4.861111111111111,7,5,3
2023-05-11 08:00:00,85.370003,15.6,5.194444444444444,8,5,3
2023-05-11 09:00:00,29.18,16.5,5.583333333333334,9,5,3
2023-05-11 10:00:00,28.290001,17.4,5.75,10,5,3
2023-05-11 11:00:00,28.120001,18.1,5.472222222222222,11,5,3
2023-05-11 12:00:00,15.06,18.6,5.194444444444444,12,5,3
2023-05-11 13:00:00,21.58,18.8,5.333333333333333,13,5,3
2023-05-11 14:00:00,26.969999,18.7,5.5,14,5,3
2023-05-11 15:00:00,58.240002,18.2,5.444444444444445,15,5,3
2023-05-11 16:00:00,98.010002,17.5,5.388888888888888,16,5,3
2023-05-11 17:00:00,143.470001,16.2,5.055555555555555,17,5,3
2023-05-11 18:00:00,129.610001,14.2,5.333333333333333,18,5,3
2023-05-11 19:00:00,115.559998,12.4,5.166666666666667,19,5,3
2023-05-11 20:00:00,92.290001,11.4,4.944444444444445,20,5,3
2023-05-11 21:00:00,34.540001,10.8,4.833333333333333,21,5,3
2023-05-11 22:00:00,79.080002,10.4,4.638888888888888,22,5,3
2023-05-11 23:00:00,84.230003,9.9,4.305555555555555,23,5,3
2023-05-12 00:00:00,85.739998,9.4,3.8055555555555554,0,5,4
2023-05-12 01:00:00,87.839996,8.4,3.416666666666667,1,5,4
2023-05-12 02:00:00,88.660004,7.9,3.3055555555555554,2,5,4
2023-05-12 03:00:00,96.620003,7.7,3.3055555555555554,3,5,4
2023-05-12 04:00:00,114.18,8.2,3.611111111111111,4,5,4
2023-05-12 05:00:00,129.139999,10.1,4.027777777777778,5,5,4
2023-05-12 06:00:00,137.979996,12.4,3.6944444444444446,6,5,4
2023-05-12 07:00:00,110.580002,14.9,3.9166666666666665,7,5,4
2023-05-12 08:00:00,82.480003,16.9,3.944444444444444,8,5,4
2023-05-12 09:00:00,66.75,18.0,4.055555555555555,9,5,4
2023-05-12 10:00:00,52.869999,18.9,4.472222222222222,10,5,4
2023-05-12 11:00:00,44.169998,19.4,5.305555555555556,11,5,4
2023-05-12 12:00:00,37.580002,19.8,5.5,12,5,4
2023-05-12 13:00:00,37.23,19.7,5.305555555555556,13,5,4
2023-05-12 14:00:00,38.07,19.5,5.305555555555556,14,5,4
2023-05-12 15:00:00,49.57,19.0,5.305555555555556,15,5,4
2023-05-12 16:00:00,63.939999,18.1,5.222222222222222,16,5,4
2023-05-12 17:00:00,107.639999,16.8,4.388888888888889,17,5,4
2023-05-12 18:00:00,121.989998,15.0,4.222222222222222,18,5,4
2023-05-12 19:00:00,115.150002,12.9,3.8055555555555554,19,5,4
2023-05-12 20:00:00,98.75,11.6,3.8055555555555554,20,5,4
2023-05-12 21:00:00,85.739998,10.9,3.8333333333333335,21,5,4
2023-05-12 22:00:00,102.389999,10.4,3.6944444444444446,22,5,4
2023-05-12 23:00:00,97.400002,10.0,3.8055555555555554,23,5,4
2023-05-13 00:00:00,93.550003,9.2,3.5,0,5,5
2023-05-13 01:00:00,96.139999,8.2,3.138888888888889,1,5,5
2023-05-13 02:00:00,96.540001,7.6,3.0,2,5,5
2023-05-13 03:00:00,97.230003,7.2,3.0555555555555554,3,5,5
2023-05-13 04:00:00,96.360001,7.6,3.1111111111111107,4,5,5
2023-05-13 05:00:00,94.199997,9.3,3.3611111111111107,5,5,5
2023-05-13 06:00:00,94.470001,12.3,2.972222222222222,6,5,5
2023-05-13 07:00:00,89.080002,15.6,2.861111111111111,7,5,5
2023-05-13 08:00:00,71.349998,17.8,3.3888888888888884,8,5,5
2023-05-13 09:00:00,30.120001,19.4,3.9166666666666665,9,5,5
2023-05-13 10:00:00,15.43,20.2,4.555555555555555,10,5,5
2023-05-13 11:00:00,5.65,20.5,4.472222222222222,11,5,5
2023-05-13 12:00:00,5.06,21.0,4.388888888888889,12,5,5
2023-05-13 13:00:00,6.17,21.1,4.694444444444444,13,5,5
2023-05-13 14:00:00,27.059999,21.0,5.277777777777778,14,5,5
2023-05-13 15:00:00,75.410004,20.5,5.388888888888888,15,5,5
2023-05-13 16:00:00,84.68,20.0,4.5,16,5,5
2023-05-13 17:00:00,108.449997,19.0,3.3055555555555554,17,5,5
2023-05-13 18:00:00,116.459999,16.9,3.6944444444444446,18,5,5
2023-05-13 19:00:00,113.480003,14.4,3.6944444444444446,19,5,5
2023-05-13 20:00:00,109.559998,12.6,3.611111111111111,20,5,5
2023-05-13 21:00:00,102.449997,11.4,3.5277777777777777,21,5,5
2023-05-13 22:00:00,102.370003,10.6,3.5,22,5,5
2023-05-13 23:00:00,98.18,10.2,3.611111111111111,23,5,5
2023-05-14 00:00:00,94.300003,10.5,4.472222222222222,0,5,6
2023-05-14 01:00:00,85.370003,10.4,4.388888888888889,1,5,6
2023-05-14 02:00:00,85.290001,10.1,4.111111111111112,2,5,6
2023-05-14 03:00:00,92.800003,9.7,4.138888888888889,3,5,6
2023-05-14 04:00:00,81.330002,10.1,4.138888888888889,4,5,6
2023-05-14 05:00:00,73.870003,11.8,3.6666666666666665,5,5,6
2023-05-14 06:00:00,75.690002,13.9,3.2499999999999996,6,5,6
2023-05-14 07:00:00,54.900002,15.2,3.4444444444444446,7,5,6
2023-05-14 08:00:00,25.09,16.9,2.8055555555555554,8,5,6
2023-05-14 09:00:00,13.89,18.7,2.944444444444444,9,5,6
2023-05-14 10:00:00,9.73,20.2,3.5277777777777777,10,5,6
2023-05-14 11:00:00,1.85,21.2,3.861111111111111,11,5,6
2023-05-14 12:00:00,0.16,21.9,3.3888888888888884,12,5,6
2023-05-14 13:00:00,1.78,22.0,4.25,13,5,6
2023-05-14 14:00:00,31.540001,21.4,4.555555555555555,14,5,6
2023-05-14 15:00:00,87.980003,21.1,4.833333333333333,15,5,6
2023-05-14 16:00:00,105.629997,20.4,4.722222222222222,16,5,6
2023-05-14 17:00:00,115.230003,19.4,3.0277777777777777,17,5,6
2023-05-14 18:00:00,126.129997,17.0,1.2777777777777777,18,5,6
2023-05-14 19:00:00,126.620003,15.1,2.638888888888889,19,5,6
2023-05-14 20:00:00,118.419998,13.9,3.3055555555555554,20,5,6
2023-05-14 21:00:00,107.519997,12.1,3.138888888888889,21,5,6
2023-05-14 22:00:00,116.190002,11.0,3.0277777777777777,22,5,6
2023-05-14 23:00:00,105.019997,10.8,2.9166666666666665,23,5,6
2023-05-15 00:00:00,102.839996,10.8,3.2499999999999996,0,5,0
2023-05-15 01:00:00,106.260002,11.2,3.5277777777777777,1,5,0
2023-05-15 02:00:00,105.440002,11.2,3.611111111111111,2,5,0
2023-05-15 03:00:00,122.510002,10.8,3.9722222222222223,3,5,0
2023-05-15 04:00:00,143.080002,11.1,3.6666666666666665,4,5,0
2023-05-15 05:00:00,164.740005,12.5,3.5,5,5,0
2023-05-15 06:00:00,149.119995,14.7,2.972222222222222,6,5,0
2023-05-15 07:00:00,124.809998,17.0,2.9166666666666665,7,5,0
2023-05-15 08:00:00,105.580002,19.0,3.416666666666667,8,5,0
2023-05-15 09:00:00,99.620003,18.8,3.3055555555555554,9,5,0
2023-05-15 10:00:00,94.75,19.5,3.0555555555555554,10,5,0
2023-05-15 11:00:00,90.769997,19.8,2.694444444444444,11,5,0
2023-05-15 12:00:00,89.419998,20.7,2.833333333333333,12,5,0
2023-05-15 13:00:00,90.540001,21.0,1.3055555555555556,13,5,0
2023-05-15 14:00:00,89.190002,19.3,0.5,14,5,0
2023-05-15 15:00:00,100.050003,18.6,0.3611111111111111,15,5,0
2023-05-15 16:00:00,117.839996,19.2,0.9166666666666666,16,5,0
2023-05-15 17:00:00,124.980003,18.9,2.4722222222222223,17,5,0
2023-05-15 18:00:00,131.789993,16.3,4.694444444444444,18,5,0
2023-05-15 19:00:00,124.07,13.8,3.1111111111111107,19,5,0
2023-05-15 20:00:00,110.589996,12.6,3.1111111111111107,20,5,0
2023-05-15 21:00:00,93.790001,11.5,2.611111111111111,21,5,0
2023-05-15 22:00:00,75.589996,10.2,1.5277777777777777,22,5,0
2023-05-15 23:00:00,71.339996,11.2,0.22222222222222224,23,5,0
2023-05-16 00:00:00,68.330002,9.4,0.9444444444444444,0,5,1
2023-05-16 01:00:00,62.040001,10.9,1.3055555555555556,1,5,1
2023-05-16 02:00:00,64.32,8.6,2.6666666666666665,2,5,1
2023-05-16 03:00:00,69.150002,10.1,2.833333333333333,3,5,1
2023-05-16 04:00:00,87.790001,10.2,5.055555555555555,4,5,1
2023-05-16 05:00:00,77.089996,11.2,5.777777777777778,5,5,1
2023-05-16 06:00:00,77.010002,11.6,5.805555555555555,6,5,1
2023-05-16 07:00:00,73.510002,12.4,5.777777777777778,7,5,1
2023-05-16 08:00:00,71.419998,13.2,6.361111111111111,8,5,1
2023-05-16 09:00:00,61.650002,13.8,6.277777777777778,9,5,1
2023-05-16 10:00:00,51.27,14.0,5.944444444444444,10,5,1
2023-05-16 11:00:00,39.189999,15.0,5.611111111111111,11,5,1
2023-05-16 12:00:00,20.299999,13.6,5.75,12,5,1
2023-05-16 13:00:00,12.29,13.5,6.694444444444445,13,5,1
2023-05-16 14:00:00,41.23,12.9,6.527777777777778,14,5,1
2023-05-16 15:00:00,59.790001,12.7,6.583333333333333,15,5,1
2023-05-16 16:00:00,59.790001,11.8,5.861111111111112,16,5,1
2023-05-16 17:00:00,59.330002,11.4,5.666666666666666,17,5,1
2023-05-16 18:00:00,56.779999,10.8,5.611111111111111,18,5,1
2023-05-16 19:00:00,48.529999,9.9,5.444444444444445,19,5,1
2023-05-16 20:00:00,17.58,9.1,5.444444444444445,20,5,1
2023-05-16 21:00:00,0.1,8.4,5.166666666666667,21,5,1
2023-05-16 22:00:00,0.01,9.1,6.305555555555555,22,5,1
2023-05-16 23:00:00,-0.11,9.3,7.722222222222222,23,5,1
2023-05-17 00:00:00,-0.13,8.8,7.638888888888888,0,5,2
2023-05-17 01:00:00,-0.14,8.1,7.722222222222222,1,5,2
2023-05-17 02:00:00,-0.15,7.4,8.333333333333334,2,5,2
2023-05-17 03:00:00,-0.14,6.6,8.63888888888889,3,5,2
2023-05-17 04:00:00,0.01,6.6,8.027777777777777,4,5,2
2023-05-17 05:00:00,2.43,7.3,8.777777777777779,5,5,2
2023-05-17 06:00:00,3.45,8.2,8.88888888888889,6,5,2
2023-05-17 07:00:00,3.29,9.0,9.222222222222223,7,5,2
2023-05-17 08:00:00,2.96,9.6,8.805555555555555,8,5,2
2023-05-17 09:00:00,1.63,10.6,9.361111111111112,9,5,2
2023-05-17 10:00:00,0.48,10.9,8.63888888888889,10,5,2
2023-05-17 11:00:00,0.05,11.9,9.222222222222223,11,5,2
2023-05-17 12:00:00,0.08,10.7,8.222222222222223,12,5,2
2023-05-17 13:00:00,0.07,11.6,8.11111111111111,13,5,2
2023-05-17 14:00:00,3.27,11.8,7.888888888888888,14,5,2
2023-05-17 15:00:00,58.990002,11.3,6.777777777777777,15,5,2
2023-05-17 16:00:00,65.019997,11.2,5.472222222222222,16,5,2
2023-05-17 17:00:00,70.449997,10.8,4.75,17,5,2
2023-05-17 18:00:00,114.410004,10.1,3.1111111111111107,18,5,2
2023-05-17 19:00:00,127.040001,7.3,2.5555555555555554,19,5,2
2023-05-17 20:00:00,108.339996,7.2,2.361111111111111,20,5,2
2023-05-17 21:00:00,100.470001,7.4,2.388888888888889,21,5,2
2023-05-17 22:00:00,100.589996,8.1,4.972222222222221,22,5,2
2023-05-17 23:00:00,91.610001,7.7,4.555555555555555,23,5,2
2023-05-18 00:00:00,89.239998,6.9,3.8055555555555554,0,5,3
2023-05-18 01:00:00,87.580002,6.0,3.3055555555555554,1,5,3
2023-05-18 02:00:00,91.260002,5.2,2.3333333333333335,2,5,3
